"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","evidence_codes","intersection"
"78","query_1","TRUE","8.62429182265106e-06","396","97","14","0.144329896907216","0.0353535353535354","GO:0050900","GO:BP","leukocyte migration","21110","14095","c(""GO:0002376"", ""GO:0016477"")","IMP IBA IEA,IDA,IDA IMP IEA,IMP,IMP TAS,TAS,IDA IMP,IMP,ISS IEA,IMP,IBA,IDA TAS,IMP IEA,IDA","STK10,THY1,ITGB2,ITGB1,LYN,HCK,PECAM1,BSG,CD81,RHOA,RHOG,BST1,ANO6,F11R"
"79","query_1","TRUE","1.19976017573608e-05","558","97","16","0.164948453608247","0.028673835125448","GO:2000147","GO:BP","positive regulation of cell motility","21110","26749","c(""GO:0040017"", ""GO:0048522"", ""GO:0048870"", ""GO:2000145"")","IMP,IMP,IDA,IDA ISS,IGI,IEA,IDA,IMP,IDA,IDA IMP,IMP IEA,IEA,IDA IGI,ISS IEA,IMP,IMP","CLDN1,EGFR,THY1,ITGB1,ATP5F1B,LYN,PECAM1,RDX,BSG,CD151,RHOA,RRAS2,TMSB4X,ARF6,ANO6,MYADM"
"80","query_1","TRUE","1.29448321148752e-05","277","97","12","0.123711340206186","0.0433212996389892","GO:0110053","GO:BP","regulation of actin filament organization","21110","20452","c(""GO:0007015"", ""GO:0032956"", ""GO:1902903"")","TAS,IMP IEA,IDA IBA,IBA IEA,IDA IMP IEA,IDA IBA,IMP,IMP IEA,IMP,IMP IEA,IDA ISS,IMP","HCK,RDX,ADD1,CAPZA2,RHOA,TMSB4X,ARF6,CYFIP1,MYADM,CYRIB,NCKAP1,F11R"
"81","query_1","TRUE","1.41737098064408e-05","2462","97","33","0.34020618556701","0.0134037367993501","GO:0051128","GO:BP","regulation of cellular component organization","21110","14274","c(""GO:0016043"", ""GO:0050794"")","IDA,IMP,IMP IBA IEA,IEA,IDA,IMP ISS IBA IEA,IEA,IMP,IDA IMP TAS,IMP IGI IBA IEA,IDA IBA IEA,IBA IEA,IDA IMP,IMP,IMP,IDA IMP IBA TAS IEA,IDA IBA,IDA IMP ISS TAS IEA,IMP,IBA IEA,IDA,IDA ISS,IDA IMP ISS,ISS,IDA IMP IEA,IGI IBA,IMP,IDA TAS NAS IC,IMP,IMP IEA,IDA IMP ISS,IEA,IDA IMP","FCN1,PLSCR1,FLOT1,CLDN1,EGFR,THY1,ITGB1,LYN,HCK,RDX,ADD1,CAPZA2,CD151,CCT3,ARHGDIB,RHOA,TMSB4X,ARF6,GNAI1,RHOG,BST1,BST2,PTPRJ,ANO6,CYFIP1,EPS8L1,MYADM,PARK7,PLSCR3,CYRIB,NCKAP1,EPB41L3,F11R"
"82","query_1","TRUE","1.70149939718022e-05","1704","97","27","0.278350515463918","0.0158450704225352","GO:0051240","GO:BP","positive regulation of multicellular organismal process","21110","14359","c(""GO:0032501"", ""GO:0048518"", ""GO:0051239"")","IMP,IMP,IEA,ISS IBA IEA,IGI IEA,IMP IEA,TAS IEA,IGI,ISS IEA,IMP IBA,IDA IMP,IDA IEA,IEA,IC,IBA,ISS,IMP,ISS IEA,IBA,IMP IEA,ISS,IEA,IDA IBA,ISS,IDA,IMP,ISS IBA IEA","FCN1,FLOT1,KRAS,THY1,ITGB2,ITGB1,LYN,ITGAM,ATP2B1,HLA-DPA1,BSG,CD81,RHOA,GSTO1,BST1,PTPRJ,FLOT2,RFTN1,HLA-DRB5,ANO6,GNAS,CYFIP1,ZC3HAV1,NIBAN2,PARK7,VAMP8,CYRIB"
"83","query_1","TRUE","1.78896921405962e-05","574","97","16","0.164948453608247","0.0278745644599303","GO:0040017","GO:BP","positive regulation of locomotion","21110","10470","c(""GO:0040011"", ""GO:0040012"", ""GO:0048518"")","IMP,IMP,IDA,IDA ISS,IGI,IEA,IDA,IMP,IDA,IDA IMP,IMP IEA,IEA,IDA IGI,ISS IEA,IMP,IMP","CLDN1,EGFR,THY1,ITGB1,ATP5F1B,LYN,PECAM1,RDX,BSG,CD151,RHOA,RRAS2,TMSB4X,ARF6,ANO6,MYADM"
"84","query_1","TRUE","1.99379478187753e-05","423","97","14","0.144329896907216","0.033096926713948","GO:0016032","GO:BP","viral process","21110","5194","GO:0008150","IDA,IMP IEA,IEA,IEA,IEA,IEA,IEA,IDA IMP IEA,TAS,IDA,IEA,IDA,IMP,IEA","FCN1,PLSCR1,CLDN1,EGFR,ITGB1,MRC1,STOM,BSG,CD81,BST2,SLC1A5,ZC3HAV1,VAMP8,F11R"
"85","query_1","TRUE","2.35478986372708e-05","4013","97","43","0.443298969072165","0.0107151756790431","GO:0048583","GO:BP","regulation of response to stimulus","21110","13594","c(""GO:0050789"", ""GO:0050896"")","IDA IMP IBA NAS,IDA IMP ISS IEA,IMP ISS,IMP IEA,IMP,IDA IMP TAS,IEA,ISS IBA IEA,IGI,IDA IEA,IDA IMP ISS IBA TAS IEA,TAS,IEA,IGI,IMP,ISS,IMP,IDA IMP,IDA IMP ISS IEA,IMP IEP NAS IEA,IMP,IDA IMP IGI,IDA,ISS,IDA IMP TAS,HMP,IDA IMP ISS IBA TAS,IMP IEA,TAS,IMP ISS IEA,ISS,IMP,IDA,IEA,IMP,IDA IBA,ISS IEA,IMP,ISS,IDA IMP IGI ISS IC IEA,IMP,IMP ISS IEA,IDA","FCN1,SLC9A3R1,PLSCR1,FLOT1,CLDN1,EGFR,KRAS,THY1,ITGB2,ITGB1,LYN,HCK,GNAI3,ITGAM,ATP2B1,RDX,GNAQ,ARHGDIB,CD81,RHOA,RPS7,TMSB4X,ARF6,GNAI1,BST1,BST2,PTPRJ,ILK,GNA13,RFTN1,STXBP2,ANO6,GNAS,CYFIP1,ZC3HAV1,EPS8L1,SMPDL3B,MYADM,NIBAN2,PARK7,VAMP8,CYRIB,F11R"
"86","query_1","TRUE","2.6625127111792e-05","1060","97","21","0.216494845360825","0.019811320754717","GO:0010243","GO:BP","response to organonitrogen compound","21110","4100","c(""GO:0010033"", ""GO:1901698"")","IEA,ISS IEA,IEA,IDA,IEA,ISS,ISS IEA,TAS IEA,IDA,IEA,IEA,IMP,ISS IBA IEA,IEA,ISS,ISS IEA,ISS IEA,IEA,ISS,ISS IBA,IEA","STXBP3,IPO5,SLC9A3R1,AHCYL1,EGFR,ITGB2,ITGB1,LYN,GNAI3,LTA4H,FOLR2,ATP2B1,GNA11,BSG,GNAQ,CD81,RAB8A,RHOA,GNAI1,GNAS,CYFIP1"
"87","query_1","TRUE","2.89088117654411e-05","135","97","9","0.0927835051546392","0.0666666666666667","GO:0030168","GO:BP","platelet activation","21110","7058","c(""GO:0001775"", ""GO:0007596"")","IMP,NAS,ISS IBA IEA,ISS,IDA,HMP,IEA,IDA IMP,IDA","STXBP3,PLSCR1,LYN,GNAQ,RAP2B,ILK,GNA13,GNAS,F11R"
"88","query_1","TRUE","2.89539673296424e-05","594","97","16","0.164948453608247","0.0269360269360269","GO:0043269","GO:BP","regulation of monoatomic ion transport","21110","11181","c(""GO:0006811"", ""GO:0051049"")","NAS IEA,IMP IEA,ISS IBA IEA,ISS IEA,IEA,ISS,ISS IEA,IEA,IDA,IEA,IDA,IDA IC,IMP ISS IEA,IEA,IEA,IC","SLC9A3R1,AHCYL1,THY1,ITGB1,LYN,EPB41,ATP2B1,STOM,ATP1B3,RHOA,TMSB4X,GSTO1,ANO6,PARK7,CLIC5,CAB39"
"89","query_1","TRUE","3.07093340772655e-05","1752","97","27","0.278350515463918","0.0154109589041096","GO:0044419","GO:BP","biological process involved in interspecies interaction between organisms","21110","11653","GO:0008150","IEA,IDA IMP IBA NAS IEA,IMP IEA,IMP,IEA,IEA,IEA,ISS IBA TAS IEA,IBA TAS IEA,IEA,IEA,IDA,IEA,IEA,IDA IMP IEA,TAS,IDA,IDA ISS IBA IEA,IMP,IEA,IEA,IDA IMP IBA IEA,ISS IEA,IMP IEA,IEA,IMP IEA,IEA","STXBP3,FCN1,PLSCR1,FLOT1,CLDN1,EGFR,ITGB1,LYN,HCK,HLA-C,ITGAM,HLA-DPA1,MRC1,STOM,BSG,CD81,RHOA,BST2,RFTN1,SLC1A5,STXBP2,ZC3HAV1,SMPDL3B,VAMP8,PLSCR3,CYRIB,F11R"
"90","query_1","TRUE","3.21938191877052e-05","2008","97","29","0.298969072164948","0.0144422310756972","GO:0009888","GO:BP","tissue development","21110","3826","GO:0048856","IMP NAS IEA,IMP IEA,IMP IEA,IEA,IEA,IEP,IEP NAS IEA,TAS,IEA,IEP,IMP IEP,ISS IEA,IEP,IDA IEA,IGI,IDA IBA IEA,IDA IEA,IDA IMP,IMP IGI ISS NAS IEA,IEA,IEA,TAS,IEA,IMP IEA,IDA,IEA,IMP,ISS,IMP IGI IBA IEA","SLC9A3R1,FLOT1,CLDN1,EGFR,KRAS,ITGB2,ITGB1,HCK,LTA4H,ITGAM,PECAM1,ATP2B1,ANXA7,TGM1,RDX,ADD1,BSG,CD151,RHOA,RPS7,ILK,FLOT2,GNA13,ANO6,GNAS,ABI1,MYADM,NIBAN2,F11R"
"91","query_1","TRUE","3.56917943531673e-05","443","97","14","0.144329896907216","0.0316027088036117","GO:0042060","GO:BP","wound healing","21110","10514","GO:0009611","IMP,NAS,IMP,IDA NAS,ISS IBA IEA,IDA IMP,ISS TAS,IDA,ISS,HMP,IEA,IMP ISS IEA,IDA IMP,IDA","STXBP3,PLSCR1,CLDN1,ITGB1,LYN,CD151,GNAQ,RAP2B,RHOA,ILK,GNA13,ANO6,GNAS,F11R"
"92","query_1","TRUE","3.70705137694913e-05","63","97","7","0.0721649484536082","0.111111111111111","GO:0030865","GO:BP","cortical cytoskeleton organization","21110","7312","GO:0007010","IEA,IEA,IBA,IDA IMP,IBA,IBA,TAS IEA","EPB41L2,EPB41,RHOA,ARF6,RHOG,NCKAP1,EPB41L3"
"93","query_1","TRUE","3.86575876067188e-05","373","97","13","0.134020618556701","0.0348525469168901","GO:0032535","GO:BP","regulation of cellular component size","21110","8053","c(""GO:0016043"", ""GO:0090066"")","IMP,TAS,IMP IGI IEA,IDA IBA IEA,IBA IEA,IMP IEA,IDA IBA,IMP,IMP,IEA,IMP,IMP IEA,ISS","SLC9A3R1,HCK,RDX,ADD1,CAPZA2,RHOA,TMSB4X,ARF6,ANO6,CYFIP1,MYADM,CYRIB,NCKAP1"
"94","query_1","TRUE","4.72216920903601e-05","453","97","14","0.144329896907216","0.0309050772626932","GO:0007015","GO:BP","actin filament organization","21110","2683","c(""GO:0030036"", ""GO:0097435"")","TAS,IMP IEA,IDA IBA,IBA IEA,IDA IMP IBA IEA,IDA IBA IEA,IMP,IBA,IMP IEA,NAS IEA,IMP,IMP IEA,IDA ISS,IMP","HCK,RDX,ADD1,CAPZA2,RHOA,TMSB4X,ARF6,RHOG,CYFIP1,ABI1,MYADM,CYRIB,NCKAP1,F11R"
"95","query_1","TRUE","5.44678003026972e-05","384","97","13","0.134020618556701","0.0338541666666667","GO:1902903","GO:BP","regulation of supramolecular fiber organization","21110","23660","c(""GO:0051128"", ""GO:0097435"")","TAS,IMP IEA,IDA IBA,IBA IEA,IDA IMP IEA,IDA IBA,IMP,IMP IEA,IMP,TAS,IMP IEA,IDA ISS,IMP","HCK,RDX,ADD1,CAPZA2,RHOA,TMSB4X,ARF6,CYFIP1,MYADM,PARK7,CYRIB,NCKAP1,F11R"
"96","query_1","TRUE","5.79914102902665e-05","317","97","12","0.123711340206186","0.0378548895899054","GO:0044403","GO:BP","biological process involved in symbiotic interaction","21110","11644","GO:0044419","IDA,IEA,IEA,IEA,IEA,IEA,IEA,IDA IMP IEA,TAS,IEA,IMP,IEA","FCN1,PLSCR1,CLDN1,EGFR,ITGB1,MRC1,STOM,BSG,CD81,SLC1A5,VAMP8,F11R"
"97","query_1","TRUE","6.54116648106183e-05","12891","97","84","0.865979381443299","0.006516174074936","GO:0065007","GO:BP","biological regulation","21110","16811","GO:0008150","IMP IBA IEA,ISS TAS IEA,IDA IMP IBA NAS,IDA IMP ISS NAS IEA,IDA IMP ISS IBA NAS IEA,IMP,IDA IMP IEA,IEA,IDA IMP ISS IBA IEA,IMP IBA IEA,IDA IMP NAS,IMP IEA,IDA IMP IBA TAS IEA,IMP IBA TAS IEA,IDA IMP ISS IBA IEA,IDA IMP IGI ISS IBA TAS NAS IEA,IDA IMP IGI ISS IBA NAS IEA,IMP IGI IEA,IDA IMP IGI ISS IBA TAS IEA,IDA IMP IBA TAS,IDA IMP IBA TAS IEA,IDA IMP ISS,IGI ISS IBA IEA,IMP,IDA IMP IBA TAS,IMP ISS TAS IEA,IMP IBA,IMP,IMP,IEA,ISS IBA TAS IEA,IMP IGI ISS IBA IEA,IDA IBA IEA,IDA IMP TAS,IBA IEA,IDA IMP,IMP HMP,IMP ISS IBA TAS IEA,IDA IMP IBA IEA,IEA,IEA,IDA,IDA IMP IGI ISS IEA,IMP IBA IEA,IDA ISS IBA TAS IEA,IDA IMP IGI IEP ISS IBA TAS NAS IEA,IMP IBA IEA,IDA IMP,IDA IMP IGI IBA,IDA IMP ISS IBA TAS IEA,IDA,NAS IEA,IMP ISS IBA TAS IEA,IDA IC,IDA IMP IBA TAS IEA,IDA IMP IBA TAS,IDA HMP ISS TAS,IDA IMP ISS IBA TAS,IDA IMP IGI HMP IBA IEA,IMP IEP IBA IEA,ISS IBA TAS IEA,IMP ISS IEA,ISS IBA,IBA,IMP ISS IBA IEA,IDA IMP ISS IBA TAS IEA,IDA IMP IBA IEA,IDA IMP IBA,IDA TAS,IDA IGI IBA,ISS IEA,IDA IMP IBA,IDA IMP IEP ISS,IDA IMP IGI ISS IBA TAS NAS IC IEA,IDA IMP IBA,IBA TAS IEA,TAS IEA,IMP IBA NAS IEA,IMP ISS IBA IEA,IEA,IDA IMP ISS,ISS IEA,IDA ISS IBA IC IEA,IDA IMP IBA IEA","STXBP3,IPO5,FCN1,SLC9A3R1,PLSCR1,EPB41L2,AHCYL1,RP2,FLOT1,STK10,AP2A1,CLDN1,EGFR,KRAS,THY1,ITGB2,ITGB1,ATP5F1B,LYN,HCK,GNAI3,EPB41,ITGAM,FOLR2,PECAM1,ATP2B1,HLA-DPA1,ANXA7,TGM1,STOM,GNA11,RDX,ADD1,BSG,CAPZA2,CD151,CCT3,GNAQ,ARHGDIB,CRIP2,SLC16A1,ATP1B3,CD81,RAB8A,RAP2B,RHOA,RRAS2,RPS7,TMSB4X,ARF6,RPS26,AP2B1,GNAI1,GSTO1,RHOG,BST1,BST2,PTPRJ,ILK,FLOT2,GNA13,RFTN1,STXBP2,HLA-DRB5,ANO6,GNAS,CYFIP1,ZC3HAV1,ABI1,EPS8L1,SMPDL3B,MYADM,NIBAN2,PARK7,VAMP8,DNAJC5,GPRC5C,PLSCR3,CYRIB,CLIC5,NCKAP1,EPB41L3,CAB39,F11R"
"98","query_1","TRUE","6.82347761912288e-05","105","97","8","0.0824742268041237","0.0761904761904762","GO:1905477","GO:BP","positive regulation of protein localization to membrane","21110","25872","c(""GO:0072657"", ""GO:1903829"", ""GO:1905475"")","IDA,NAS,IDA,ISS,IEA,IDA IEA,ISS IEA,IMP","EGFR,ITGB2,ITGB1,ITGAM,STOM,CD81,ARF6,RHOG"
"99","query_1","TRUE","7.06870136286152e-05","69","97","7","0.0721649484536082","0.101449275362319","GO:1904377","GO:BP","positive regulation of protein localization to cell periphery","21110","24918","c(""GO:1903829"", ""GO:1904375"", ""GO:1990778"")","IMP,IDA,IDA,IMP,ISS IEA,IMP,IMP","EPB41L2,EGFR,ITGB1,EPB41,ARF6,GNAI1,RHOG"
"100","query_1","TRUE","7.6576425001446e-05","821","97","18","0.185567010309278","0.0219244823386114","GO:0032940","GO:BP","secretion by cell","21110","8354","c(""GO:0046903"", ""GO:0140352"")","IMP IEP IBA IEA,IGI,ISS IBA IEA,TAS IEA,IGI,IEA,IDA IMP,IEA,IDA IBA,IMP,IBA IEA,IEA,IEP ISS IBA IEA,NAS,IMP IEP,ISS IEA,IDA IMP,TAS NAS","STXBP3,ITGB2,LYN,HCK,ITGAM,GNA11,BSG,SLC16A1,RAB8A,ARF6,TNFAIP2,SLC1A5,STXBP2,GNAS,NIBAN2,PARK7,VAMP8,DNAJC5"
"101","query_1","TRUE","7.74860403145133e-05","261","97","11","0.11340206185567","0.0421455938697318","GO:0022604","GO:BP","regulation of cell morphogenesis","21110","6974","c(""GO:0000902"", ""GO:0022603"")","IMP,NAS,IMP,IMP,IMP IBA,IBA,IBA,IEA,IEA,ISS,IDA","SLC9A3R1,ITGB2,HCK,EPB41,RDX,RHOA,RHOG,GNA13,CYFIP1,EPB41L3,F11R"
"102","query_1","TRUE","8.98881187894168e-05","477","97","14","0.144329896907216","0.0293501048218029","GO:0045785","GO:BP","positive regulation of cell adhesion","21110","12317","c(""GO:0007155"", ""GO:0030155"", ""GO:0048522"")","IMP IBA IEA,IDA IMP ISS IBA IEA,ISS,TAS,IMP IBA,IDA IEA,IMP IEA,IMP,IGI,IMP,IBA,IMP,ISS IBA IEA,IDA","FLOT1,THY1,ITGB2,LYN,HLA-DPA1,CD81,RHOA,PTPRJ,ILK,FLOT2,HLA-DRB5,MYADM,CYRIB,F11R"
"103","query_1","TRUE","9.32387576265978e-05","402","97","13","0.134020618556701","0.0323383084577114","GO:0007159","GO:BP","leukocyte cell-cell adhesion","21110","2786","GO:0098609","IEA,ISS IBA IEA,IDA ISS IEA,IDA IMP,TAS,IMP,IMP IBA,IDA IEA,IMP IEA,IMP,IBA,ISS IBA IEA,IMP","STK10,THY1,ITGB2,ITGB1,LYN,PECAM1,HLA-DPA1,CD81,RHOA,FLOT2,HLA-DRB5,CYRIB,F11R"
"104","query_1","TRUE","0.000100328403512325","1728","97","26","0.268041237113402","0.0150462962962963","GO:1902531","GO:BP","regulation of intracellular signal transduction","21110","23381","c(""GO:0009966"", ""GO:0035556"")","IDA IMP ISS IEA,IEA,IDA IMP,IEA,IDA IEA,IDA ISS IEA,ISS,IDA IMP,IDA,IMP IEP NAS IEA,IMP,IMP IGI,IDA,ISS,IMP TAS,HMP,IDA IMP ISS IBA,IMP,TAS,IDA,IMP,IDA IBA,IMP,IDA IGI IC IEA,IMP IEA,IDA","SLC9A3R1,FLOT1,EGFR,KRAS,ITGB1,LYN,RDX,ARHGDIB,CD81,RHOA,RPS7,TMSB4X,ARF6,GNAI1,BST1,BST2,PTPRJ,ILK,GNA13,GNAS,ZC3HAV1,EPS8L1,MYADM,PARK7,CYRIB,F11R"
"105","query_1","TRUE","0.000104347620951232","2669","97","33","0.34020618556701","0.0123641813413263","GO:0035556","GO:BP","intracellular signal transduction","21110","9589","GO:0007165","IDA IMP ISS IEA,IMP IBA IEA,IDA IMP IEA,IBA TAS IEA,IDA IEA,IDA ISS IEA,ISS,IDA IMP IBA IEA,IDA,ISS IBA IEA,IDA IMP IEP TAS NAS IEA,IBA IEA,IMP,IMP IGI,IDA,ISS,IC,IDA IBA TAS IEA,IMP TAS,HMP,IDA IMP ISS IBA,IMP IEA,IBA TAS IEA,IDA,IMP,IMP,IDA IBA,IMP,IDA IGI TAS IC IEA,IMP IEA,IDA,IDA IBA,IDA","SLC9A3R1,FLOT1,EGFR,KRAS,ITGB1,LYN,RDX,ARHGDIB,CD81,RAP2B,RHOA,RRAS2,RPS7,TMSB4X,ARF6,GNAI1,GSTO1,RHOG,BST1,BST2,PTPRJ,ILK,GNA13,GNAS,CYFIP1,ZC3HAV1,EPS8L1,MYADM,PARK7,CYRIB,NCKAP1,CAB39,F11R"
"106","query_1","TRUE","0.0001077272989534","407","97","13","0.134020618556701","0.0319410319410319","GO:0010959","GO:BP","regulation of metal ion transport","21110","4650","c(""GO:0030001"", ""GO:0043269"")","NAS IEA,IMP IEA,ISS IBA IEA,ISS IEA,IEA,ISS,ISS IEA,IEA,IDA,IEA,IDA IC,ISS,IC","SLC9A3R1,AHCYL1,THY1,ITGB1,LYN,EPB41,ATP2B1,STOM,ATP1B3,RHOA,GSTO1,ANO6,CAB39"
"107","query_1","TRUE","0.000132594615606979","12480","97","82","0.845360824742268","0.00657051282051282","GO:0050789","GO:BP","regulation of biological process","21110","14004","c(""GO:0008150"", ""GO:0065007"")","IMP IBA IEA,ISS TAS IEA,IDA IMP IBA NAS,IDA IMP ISS NAS IEA,IDA IMP ISS,IMP,IDA IMP IEA,IDA IMP ISS IBA IEA,IMP IBA IEA,IDA IMP,IMP IEA,IDA IMP IBA TAS IEA,IMP IBA TAS IEA,IDA IMP ISS IBA IEA,IDA IMP IGI ISS IBA TAS NAS IEA,IDA IMP IGI ISS IBA NAS IEA,IGI IEA,IDA IMP IGI ISS IBA TAS IEA,IDA IMP IBA TAS,IDA IMP IBA IEA,IMP ISS,IGI ISS IBA IEA,IMP,IDA IMP IBA TAS,IMP ISS TAS IEA,IMP IBA,IMP,IMP,IEA,ISS IBA TAS IEA,IMP IGI ISS IBA IEA,IDA IBA IEA,IDA IMP TAS,IBA IEA,IDA IMP,IMP HMP,IMP ISS IBA IEA,IDA IMP IBA IEA,IEA,IEA,IDA,IDA IMP IGI ISS IEA,IMP IBA IEA,ISS IBA TAS IEA,IDA IMP IGI IEP ISS IBA TAS NAS IEA,IMP IBA IEA,IDA IMP,IDA IMP IGI IBA,IDA IMP ISS IBA TAS IEA,IDA,IMP ISS IBA TAS IEA,IDA IC,IDA IMP IBA TAS IEA,IDA IMP IBA TAS,IDA HMP ISS TAS,IDA IMP ISS IBA TAS,IDA IMP IGI IBA IEA,IMP IEP IBA IEA,ISS IBA TAS IEA,IMP ISS IEA,ISS IBA,IBA,IMP ISS IEA,IDA IMP ISS IBA IEA,IDA IMP IBA IEA,IDA IMP IBA,IDA TAS,IDA IGI IBA,ISS IEA,IDA IMP IBA,IDA IMP IEP ISS,IDA IMP IGI ISS IBA TAS NAS IC IEA,IDA IMP,IBA TAS IEA,TAS IEA,IMP,IMP ISS IBA IEA,IEA,IDA IMP ISS,ISS IEA,IDA ISS IBA IC IEA,IDA IMP IEA","STXBP3,IPO5,FCN1,SLC9A3R1,PLSCR1,EPB41L2,AHCYL1,FLOT1,STK10,AP2A1,CLDN1,EGFR,KRAS,THY1,ITGB2,ITGB1,ATP5F1B,LYN,HCK,GNAI3,EPB41,ITGAM,FOLR2,PECAM1,ATP2B1,HLA-DPA1,ANXA7,TGM1,STOM,GNA11,RDX,ADD1,BSG,CAPZA2,CD151,CCT3,GNAQ,ARHGDIB,CRIP2,SLC16A1,ATP1B3,CD81,RAB8A,RAP2B,RHOA,RRAS2,RPS7,TMSB4X,ARF6,RPS26,GNAI1,GSTO1,RHOG,BST1,BST2,PTPRJ,ILK,FLOT2,GNA13,RFTN1,STXBP2,HLA-DRB5,ANO6,GNAS,CYFIP1,ZC3HAV1,ABI1,EPS8L1,SMPDL3B,MYADM,NIBAN2,PARK7,VAMP8,DNAJC5,GPRC5C,PLSCR3,CYRIB,CLIC5,NCKAP1,EPB41L3,CAB39,F11R"
"108","query_1","TRUE","0.00013518449343427","576","97","15","0.154639175257732","0.0260416666666667","GO:0009611","GO:BP","response to wounding","21110","3616","GO:0006950","IMP,NAS,IMP,IEA,IDA NAS,ISS IBA IEA,IDA IMP,ISS TAS,IDA,ISS,HMP,IEA,IMP ISS IEA,IDA IMP,IDA","STXBP3,PLSCR1,CLDN1,THY1,ITGB1,LYN,CD151,GNAQ,RAP2B,RHOA,ILK,GNA13,ANO6,GNAS,F11R"
"109","query_1","TRUE","0.000140000247984392","955","97","19","0.195876288659794","0.0198952879581152","GO:0046903","GO:BP","secretion","21110","13155","GO:0006810","IMP IEP IBA IEA,ISS IEA,IGI,ISS IBA IEA,TAS IEA,IGI,IEA,IDA IMP,IEA,IDA IBA,IMP,IBA IEA,IEA,IEP ISS IBA IEA,NAS,IMP IEP,ISS IEA,IDA IMP IBA,TAS NAS","STXBP3,SLC9A3R1,ITGB2,LYN,HCK,ITGAM,GNA11,BSG,SLC16A1,RAB8A,ARF6,TNFAIP2,SLC1A5,STXBP2,GNAS,NIBAN2,PARK7,VAMP8,DNAJC5"
"110","query_1","TRUE","0.000142687875556882","2283","97","30","0.309278350515464","0.0131406044678055","GO:0048584","GO:BP","positive regulation of response to stimulus","21110","13595","c(""GO:0048518"", ""GO:0048583"", ""GO:0050896"")","IDA IMP IBA NAS,IDA,IMP ISS,IMP,IMP,IDA IMP,IEA,ISS IBA IEA,IGI,IDA,IDA ISS IBA TAS IEA,TAS,IGI,IDA IMP ISS IEA,IMP IEP NAS,IMP,IDA,HMP,IDA IMP ISS TAS,IMP IEA,IMP ISS IEA,IMP,IDA,IEA,IMP,ISS IEA,ISS IC IEA,IMP,ISS IEA,IDA","FCN1,SLC9A3R1,PLSCR1,FLOT1,CLDN1,EGFR,KRAS,THY1,ITGB2,ITGB1,LYN,HCK,ITGAM,CD81,RHOA,RPS7,TMSB4X,BST2,PTPRJ,ILK,RFTN1,ANO6,GNAS,CYFIP1,ZC3HAV1,SMPDL3B,PARK7,VAMP8,CYRIB,F11R"
"111","query_1","TRUE","0.000169836135990599","1072","97","20","0.206185567010309","0.0186567164179104","GO:0001932","GO:BP","regulation of protein phosphorylation","21110","561","c(""GO:0006468"", ""GO:0031399"", ""GO:0042325"")","TAS,ISS IEA,IMP,IDA IMP IEA,IMP,ISS IBA IEA,IDA,IGI ISS TAS IEA,IMP,IMP,IDA,ISS IEA,IDA,IDA,IDA ISS IBA,IMP,IDA,IMP,IMP IGI IC,IDA ISS IEA","IPO5,SLC9A3R1,FLOT1,EGFR,KRAS,THY1,ITGB2,LYN,PECAM1,GNAQ,CD81,RAP2B,RHOA,BST1,PTPRJ,ILK,ABI1,MYADM,PARK7,CAB39"
"112","query_1","TRUE","0.000170023829045191","3017","97","35","0.360824742268041","0.0116009280742459","GO:0071702","GO:BP","organic substance transport","21110","17820","GO:0006810","IBA IEA,IDA ISS IBA TAS IEA,ISS IEA,IDA IMP IBA IEA,IDA IBA TAS IEA,IEA,IEA,IMP,NAS IEA,ISS IBA IEA,NAS,ISS IEA,IEA,ISS,ISS,IDA TAS IEA,IDA ISS IEA,IEA,IEA,IDA IMP,IDA ISS IBA TAS IEA,IMP,IBA IEA,IEA,IMP IBA IEA,IEA,IDA IC,IMP ISS IEA,IDA ISS IBA TAS IEA,IBA IEA,IMP IGI ISS IBA IEA,NAS,IGI ISS IEA,IMP IEA,IBA NAS IEA","STXBP3,IPO5,SLC9A3R1,PLSCR1,SLC16A3,AHCYL1,RP2,FLOT1,AP2A1,THY1,ITGB2,ITGB1,LYN,EPB41,ITGAM,FOLR2,ATP2B1,STOM,GNA11,BSG,SLC16A1,CD81,RAB8A,RHOA,ARF6,AP2B1,GSTO1,RFTN1,SLC1A5,STXBP2,ANO6,GNAS,PARK7,VAMP8,PLSCR3"
"113","query_1","TRUE","0.000181657141655875","971","97","19","0.195876288659794","0.01956745623069","GO:0044087","GO:BP","regulation of cellular component biogenesis","21110","11543","c(""GO:0044085"", ""GO:0050794"")","IMP IBA IEA,IEA,IMP IEA,IDA TAS,IMP IGI IBA IEA,IDA IBA,IBA IEA,IDA IMP TAS IEA,IDA IBA,IDA IMP IEA,IEA,IMP,IDA IEA,IGI IBA,IMP,IDA IC,IMP IEA,IDA IMP ISS,IMP","FLOT1,CLDN1,THY1,HCK,RDX,ADD1,CAPZA2,RHOA,TMSB4X,ARF6,RHOG,PTPRJ,CYFIP1,EPS8L1,MYADM,PARK7,CYRIB,NCKAP1,F11R"
